route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
10607,1_merged_1235633,1177603,42 - BARBOUR ST-Downtown Hartford,1,b_89026,120064
10607,1_merged_1235633,1177604,42 - BARBOUR ST-Downtown Hartford,1,b_89029,120064
10607,1_merged_1235633,1177605,42 - BARBOUR ST-Downtown Hartford,1,b_89033,120064
10607,1_merged_1235633,1177606,40 - NORTH MAIN ST-Downtown Hartford,1,b_89035,120062
10608,2_merged_1235635,1177631,41 - NEW BRITAIN via Newington Ctr,0,b_89120,120067
10608,2_merged_1235635,1177632,41 - NEW BRITAIN via Newington Ctr,0,b_89121,120067
10608,2_merged_1235635,1177633,41 - NEW BRITAIN via Newington Ctr,0,b_89121,120067
10608,2_merged_1235635,1177634,41 - NEW BRITAIN via Newington Ctr,0,b_89122,120067
10608,2_merged_1235635,1177635,41 - NEW BRITAIN via Newington Ctr,0,b_89120,120067
10608,2_merged_1235635,1177636,41 - NEW BRITAIN via Newington Ctr,0,b_89120,120067
10608,2_merged_1235635,1177637,41 - NEW BRITAIN via Newington Ctr,0,b_89122,120067
10608,2_merged_1235635,1177638,41 - NEW BRITAIN via Newington Ctr,0,b_89123,120067
10608,2_merged_1235635,1177639,41 - NEW BRITAIN via Newington Ctr,0,b_89120,120067
10608,2_merged_1235635,1177640,41 - NEW BRITAIN via Newington Ctr,0,b_89121,120067
10608,2_merged_1235635,1177641,41 - NEW BRITAIN via Newington Ctr,0,b_89120,120067
10608,2_merged_1235635,1177642,41 - NEW BRITAIN via Newington Ctr,0,b_89123,120067
10608,2_merged_1235635,1177643,41 - NEW BRITAIN via Newington Ctr,0,b_89122,120067
10608,2_merged_1235635,1177644,41 - NEW BRITAIN via Newington Ctr,0,b_89120,120067
10608,2_merged_1235635,1177645,41 - NEW BRITAIN via Newington Ctr,0,b_89123,120067
10608,2_merged_1235635,1177646,41 - NEW BRITAIN via Newington Ctr,0,b_89121,120067
10608,2_merged_1235635,1177647,41 - NEW BRITAIN via Newington Ctr,0,b_89123,120067
10608,2_merged_1235635,1177648,41 - NEW BRITAIN via Newington Ctr,0,b_89123,120067
10608,2_merged_1235635,1177649,41 - NEW BRITAIN via Newington Ctr,0,b_89121,120067
10608,2_merged_1235635,1177650,41 - NEW BRITAIN via Newington Ctr,0,b_89123,120067
10608,2_merged_1235635,1177651,41 - NEW BRITAIN via Newington Ctr,0,b_89121,120067
10608,2_merged_1235635,1177652,41 - NEW BRITAIN via Newington Ctr,0,b_89121,120067
10608,2_merged_1235635,1177653,41 - NEW BRITAIN via Newington Ctr,0,b_89122,120067
10608,2_merged_1235635,1177654,41 - NEW BRITAIN via Newington Ctr,0,b_89121,120067
10608,2_merged_1235635,1177655,41 - NEW BRITAIN via Newington Ctr,0,b_89122,120067
10608,2_merged_1235635,1177656,41 - NEW BRITAIN via Newington Ctr,0,b_89123,120067
10608,2_merged_1235635,1177657,41 - NEW BRITAIN via Newington Ctr,0,b_89123,120067
10608,2_merged_1235635,1177658,41 - NEW BRITAIN via Newington Ctr,0,b_89120,120067
10608,2_merged_1235635,1177659,41 - NEW BRITAIN via Newington Ctr,0,b_89122,120067
10608,2_merged_1235635,1177660,41 - NEW BRITAIN via Newington Ctr,0,b_89123,120067
10608,2_merged_1235635,1177661,41 - NEW BRITAIN via Newington Ctr,0,b_89122,120067
10608,2_merged_1235635,1177662,41 - HARTFORD via Newington Ctr,1,b_89123,120068
10608,2_merged_1235635,1177663,41 - HARTFORD via Newington Ctr,1,b_89120,120068
10608,2_merged_1235635,1177664,41 - HARTFORD via Newington Ctr,1,b_89120,120068
10608,2_merged_1235635,1177665,41 - HARTFORD via Newington Ctr,1,b_89123,120068
